,Store Number,Store Location,lon,lat,# of stores within 5 mile radius,Nearest other store (mi)
77648,4520,POINT (-93.6071 41.90118),-1.633752098243584,0.7313135514707976,3,0.002071292896588476
77650,5808,POINT (-93.45939 41.70297),-1.6311740724054633,0.7278541343604197,24,0.5576718204435915
77669,5981,POINT (-93.77202 41.62867),-1.6366304952459731,0.7265573547261879,133,0.5154211484125456
77676,5960,POINT (-93.5026 41.64355),-1.63192822917525,0.7268170597188846,48,0.09628552127451874
77758,4960,POINT (-93.64896 42.02142),-1.6344826930684688,0.7334121353633956,43,0.06147696390746711
77801,2841,POINT (-91.62747 41.97693),-1.5992010367723288,0.7326356383791833,101,0.16440128709936233
77846,6063,POINT (-93.51705 41.60013),-1.6321804292521631,0.7260592377576687,46,0.15006991348076637
77929,5748,POINT (-92.45601 42.55839),-1.6136617877568027,0.7427840298478295,26,0.18380591820349307
78060,2708,POINT (-93.7175 41.61466),-1.6356789417377857,0.7263128340979834,128,0.2533429816891637
78819,5282,POINT (-93.20109 43.16336),-1.6266658869475619,0.7533427482236196,23,0.021420251377105792
84372,10082,POINT (-93.60042 41.72768),-1.6336355102495508,0.7282854052185874,45,0.08075348958535217
84403,4313,POINT (-95.0144 41.40823),-1.6583141168069002,0.7227099509230916,7,0.09578493844403234
84406,5583,POINT (-91.19585 41.18568),-1.5916678466548706,0.7188257206727782,0,6.287195473382457
84419,5544,POINT (-94.56527 40.88492),-1.650475319537418,0.7135764684144801,1,0.2974655010785917
84432,5437,POINT (-91.18339 42.24015),-1.5914503786300724,0.7372296940362828,4,0.12527461782991614
84447,4180,POINT (-91.60509 42.03334),-1.5988104320857324,0.7336201786102333,80,0.2809307979360256
84448,4324,POINT (-94.06847 42.26168),-1.6418045238135104,0.7376054634242372,1,0.28198536012501146
84449,4107,POINT (-93.86766 42.03735),-1.6382997281425804,0.7336901663132384,15,0.20745402102812527
84455,6311,POINT (-91.10756 40.80241),-1.590126895458285,0.7121363972486595,36,0.165273300121029
84459,4414,POINT (-95.61243 41.43889),-1.668751709332602,0.723245068871753,1,4.142536115164823
84460,5056,POINT (-95.88122 41.27363),-1.6734429798290376,0.7203607377499072,53,0.0
84475,6273,POINT (-91.13612 40.81465),-1.5906253614926547,0.7123500255491036,38,0.02722848000920066
84483,5585,POINT (-91.40684 40.9205),-1.5953503168436536,0.7141974565623396,1,0.3951054420031866
84484,5654,POINT (-91.70801 41.48313),-1.600606724951885,0.7240172025328354,2,0.263812968681896
84507,5545,POINT (-93.95895 41.68824),-1.6398930392167261,0.7275970473616009,0,5.583180560283792
84522,4362,POINT (-93.71396 41.7719),-1.6356171570822653,0.7290571898138194,6,0.01840144356186359
84528,6254,POINT (-91.58237 42.03321),-1.5984138932796792,0.7336179096822056,72,0.12045886705331231
84540,5723,POINT (-93.87297 41.61489),-1.6383924051258614,0.7263168483552631,45,0.1722244210214795
84543,10083,POINT (-94.0126 41.53759),-1.6408294083604211,0.7249677088434715,3,0.002072927551999282
84552,5229,POINT (-93.68301 41.47539),-1.6350769776787728,0.7238821140487309,17,0.059572387127437836
84560,4721,POINT (-91.14054 40.81486),-1.5907025050455927,0.7123536907405329,38,0.10509253109362356
84563,4424,POINT (-91.11228 40.80456),-1.5902092749989791,0.7121739218275774,36,0.2019833111047734
84571,5342,POINT (-95.91012 41.28493),-1.673947379982864,0.7205579599553826,38,0.2114442819352119
84578,5912,POINT (-94.10656 41.83358),-1.642469319725595,0.7301337088964495,9,0.06703256639584877
84580,5851,POINT (-91.25445 41.0905),-1.5926906095965396,0.71716451629073,1,3.6205502842411974
84616,4857,POINT (-91.16951 40.81182),-1.5912081269298954,0.7123006327312721,39,0.048607109922587356
84649,5696,POINT (-91.70442 41.48584),-1.6005440676317384,0.7240645009555644,2,0.263812968681896
84673,5782,POINT (-93.75592 41.6542),-1.636349497236402,0.727002937284222,99,0.8139116001126427
84685,5467,POINT (-94.22762 41.51811),-1.6445822153180594,0.7246277187051829,5,4.844251886671324
84728,5332,POINT (-93.77678 41.68067),-1.6367135729183682,0.7274649259372249,62,0.5355872232587062
84736,3065,POINT (-92.52724 41.58415),-1.6149049857829982,0.7257803341432,3,0.07324344019159257
84749,5422,POINT (-92.52724 41.58521),-1.6149049857829982,0.7257988346332711,3,0.05320765063616275
84770,5081,POINT (-95.01445 41.40375),-1.6583149894715261,0.7226317601726022,7,0.19992300099493301
84850,6282,POINT (-91.40455 40.92595),-1.595310348803783,0.7142925770065733,1,0.3951054420031866
84862,4417,POINT (-94.64347 41.49568),-1.6518401670124776,0.7242362413539606,1,0.016583420420829165
84903,5580,POINT (-93.89198 42.05956),-1.6387241922166655,0.7340778039401062,15,0.25397150370601185
84929,6309,POINT (-92.19937 42.00339),-1.6091825747644843,0.7330974524992611,1,0.038265331319019505
84931,5896,POINT (-91.00376 42.0589),-1.5883152436947148,0.734066284767043,0,5.821420958624715
85046,5387,POINT (-93.81588 42.46902),-1.637395996655898,0.7412242290953223,9,0.23760022516598123
85059,5409,POINT (-93.83415 41.60043),-1.6377148683102372,0.7260644737454247,75,0.04593103610517173
85064,6317,POINT (-93.77401 41.65854),-1.636665227298088,0.7270786845737586,94,0.02564936372749968
85079,5044,POINT (-95.85894 41.36197),-1.6730541204716933,0.721902561611119,0,5.730930587078519
85185,5574,POINT (-91.5982 42.02094),-1.59869017890027,0.733403757782986,80,0.052129907183537806
85204,4605,POINT (-91.62495 42.03241),-1.5991570544751785,0.7336039470481898,84,0.001539700531817375
85281,4575,POINT (-93.67978 41.87785),-1.6350206035439334,0.7309063661563073,3,4.070430904547378
85489,5350,POINT (-91.62132 42.03377),-1.599093699023331,0.7336276835260168,84,0.20866054072785403
85539,4701,POINT (-93.88 42.05912),-1.6385151017722765,0.7340701244913974,15,0.0013819517019189043
85548,6004,POINT (-91.35693 41.28025),-1.5944792230139833,0.7204762785463893,3,0.11821448941219641
85637,5891,POINT (-93.60118 41.65368),-1.633648774751866,0.7269938615721117,75,0.049068622804854134
85659,6056,POINT (-91.59005 42.0333),-1.5985479345662326,0.7336194804785324,76,0.002566131620953268
85732,6106,POINT (-95.8751 41.25756),-1.6733361656788155,0.7200802633391117,53,0.010822862439031897
86122,6051,POINT (-95.3851 40.76141),-1.6647840523440431,0.7114208122553418,5,0.014510492868390346
86421,6016,POINT (-95.0348 40.73927),-1.658670163974307,0.7110343963589503,4,0.3958141648823888
88434,5787,POINT (-95.29964 40.84211),-1.6632924939652889,0.7128292929617013,0,6.507305114514539
88456,4531,POINT (-94.19761 41.03151),-1.6440584420095357,0.7161349465649784,0,8.639671747729498
88470,5925,POINT (-92.19948 42.96511),-1.6091844946266614,0.7498826329815409,2,0.07573130127623398
88495,5558,POINT (-94.16786 42.49188),-1.6435392065570675,0.7416232113623281,28,0.2542249004083834
88511,5724,POINT (-92.86793 40.73233),-1.6208511480116177,0.7109132705088619,8,0.10226576637139535
88530,2523,POINT (-92.86798 40.73778),-1.6208520206762436,0.7110083909530956,8,0.0020729275528783564
88553,3849,POINT (-91.11615 42.47034),-1.5902768192410315,0.7412472674414485,6,0.015552071806691568
88590,4510,POINT (-95.58516 41.00546),-1.6682757580455831,0.715680288294834,0,8.606387543003418
88603,5513,POINT (-92.43251 41.00727),-1.6132516353825836,0.7157118787542951,21,0.09620088264926505
88647,4573,POINT (-95.65459 40.60512),-1.6694875401452427,0.7086930371673998,0,9.791126708912076
88657,4708,POINT (-95.74284 41.04631),-1.6710277932101278,0.7163932552942737,7,0.28176376871880215
88663,4596,POINT (-93.55889 41.6001),-1.6329106750111977,0.726058714158893,70,0.036680110796541515
88698,5697,POINT (-95.7445 41.04049),-1.671056765675711,0.7162916771318076,7,0.1064421819130596
88754,4937,POINT (-95.38465 40.76586),-1.6647761983624092,0.7114984794070557,5,0.29391880561877487
88761,6265,POINT (-93.92734 42.2678),-1.6393413406401707,0.7377122775744592,1,0.2421030200589734
88809,4585,POINT (-91.00616 42.43979),-1.5883571315967626,0.7407140693549643,1,3.7717462052568043
88821,5459,POINT (-94.73143 40.98805),-1.653375358622532,0.7153764264720618,2,0.15727891238455827
88839,4824,POINT (-94.36172 41.04919),-1.6469227018449837,0.7164435207767311,11,0.30141343274185595
88842,4042,POINT (-95.7428 41.13025),-1.671027095078427,0.7178582846683976,0,5.536487759142726
88856,4972,POINT (-91.38979 43.04459),-1.5950527382061888,0.751269820671026,3,0.0027639034033982712
88892,6093,POINT (-95.6465 40.74852),-1.6693463430087565,0.7111958393147597,1,0.13077447281346746
88935,4811,POINT (-92.90656 41.13519),-1.6215253687016629,0.7179445039334462,0,8.945519130620621
89156,5479,POINT (-91.65838 42.99744),-1.59974051804412,0.7504468979287106,0,7.194926032017181
89251,5831,POINT (-93.83579 42.46955),-1.63774349170997,0.7412334793403578,9,0.082572478899016
89253,5300,POINT (-92.41969 41.00859),-1.6130278841724783,0.7157349171004214,21,0.04986011438068815
89390,5216,POINT (-93.35789 41.52236),-1.629402563214689,0.7247018951983927,0,6.963062238754944
89577,5549,POINT (-94.07243 42.26452),-1.6418736388518893,0.7376550307749937,1,0.28198536012501146
89634,5767,POINT (-92.42834 41.00613),-1.6131788551527757,0.7156919820008224,21,0.2312661171017289
89645,4797,POINT (-93.60119 41.60057),-1.6336489492847912,0.7260669172063774,83,0.15155413409895857
89882,4775,POINT (-94.20081 42.72139),-1.6441142925455996,0.7456289165285803,4,1.36181669687899
96186,4380,POINT (-91.34675 41.66168),-1.5943015484961303,0.7271334879122712,2,0.008982686061154266
96191,5548,POINT (-94.74399 42.26733),-1.6535945719765823,0.7377040745269748,1,0.9654106028346675
96221,6312,POINT (-91.66787 41.96167),-1.5999061497901343,0.7323693011353289,88,0.019091245715332026
96235,4843,POINT (-91.07252 41.39105),-1.5895153320883861,0.7224101033575989,21,0.7296795196762312
96256,5006,POINT (-90.65579 42.51174),-1.5822420214965502,0.7419698337517743,48,0.23181620764025734
96260,4699,POINT (-90.52189 41.53853),-1.5799050256281297,0.7249841149384402,69,0.18530454678875177
96263,5193,POINT (-94.5537 42.26743),-1.6502733849429625,0.7377058198562269,0,8.764733154183949
96264,4852,POINT (-91.70723 41.96305),-1.6005931113837193,0.7323933866790066,85,0.1070702692442857
96266,4489,POINT (-91.71596 41.97973),-1.6007454786274184,0.7326845075982392,98,0.11608507941130565
96283,4968,POINT (-92.44598 41.73013),-1.6134867312328276,0.7283281657852614,2,0.11606243544758098
96291,5573,POINT (-91.65763 41.98507),-1.5997274280747302,0.7327777081802956,119,0.321989190183414
96292,5554,POINT (-92.08443 41.90946),-1.6071764933222419,0.7314580647328628,1,0.024024176431397395
96309,4688,POINT (-94.86676 42.06555),-1.6557373126992558,0.7341823491623007,10,0.11319576821127159
96348,4571,POINT (-92.79047 42.74521),-1.6194992159730228,0.7460446539564054,2,0.6016645634175175
96357,4546,POINT (-94.72897 42.06309),-1.653332423522933,0.7341394140627017,1,0.4297980013985111
96361,4521,POINT (-94.23201 42.03577),-1.6446588352722218,0.7336625901110567,0,7.470478951807273
96396,5275,POINT (-93.0767 41.68803),-1.6244948718910062,0.7275933821701717,13,0.960211447491737
96402,4536,POINT (-90.6783 42.45512),-1.582634895111174,0.740981628329295,44,0.3564141826311416
96405,5650,POINT (-92.00734 41.66549),-1.6058310190018796,0.7271999849567722,3,0.18733483018501385
96471,5150,POINT (-92.30008 41.73066),-1.6109402958541676,0.7283374160302969,1,0.06084822315978334
96488,6023,POINT (-93.751964 41.594084),-1.636280452011193,0.7259537151510932,124,0.2540095348635705
96497,6280,POINT (-91.73324 41.96844),-1.601047071522163,0.732487459925689,69,0.00920632968076266
96609,5256,POINT (-94.99965 42.42268),-1.6580566807422312,0.740415443519948,3,0.15297970010831272
96715,4707,POINT (-90.19322 41.83769),-1.5741686519756,0.7302054419287064,19,0.08015319869986848
96760,5962,POINT (-94.6781 42.54268),-1.6524445745324434,0.7425098386223412,0,7.372544883154942
96887,5321,POINT (-92.27938 41.89704),-1.610579012699005,0.731241294839765,4,0.06389214137161045
97110,5890,POINT (-91.07935 41.43642),-1.5896345380762975,0.7232019592392287,23,0.15025491375876274
97771,6031,POINT (-90.68062 42.06805),-1.5826753867498204,0.7342259823936006,6,0.0435314786047315
97823,2703,POINT (-93.78204 41.60097),-1.6368053772370228,0.7260738985233853,125,0.14740161788580933
98577,6260,POINT (-93.74151 41.58023),-1.6360979952911898,0.7257119172365218,110,0.797585945410723
98699,4885,POINT (-90.68061 42.24041),-1.5826752122168952,0.7372342318923379,0,7.35727382543464
105873,4355,POINT (-93.57573 42.18773),-1.6332045884572333,0.7363147924423874,7,0.0066557071310266004
105879,5488,POINT (-89.08865 42.27797),-1.5548902686568462,0.7378897775593871,0,62.79247798803241
105891,6231,POINT (-92.46545 42.19196),-1.613826546838191,0.7363886198697468,2,0.1674161201123798
105892,6022,POINT (-92.30768 42.17149),-1.6110729408773194,0.7360313509718635,2,0.028166200678800737
105907,4855,POINT (-91.53964 42.68447),-1.5976681140903022,0.744984540968744,1,0.20458860336885884
105918,2667,POINT (-96.40517 42.51764),-1.6825876324448619,0.7420728081776419,39,0.661445307471806
105928,5703,POINT (-92.34635 42.48855),-1.6117478596990655,0.7415650918982366,74,0.016843106699639322
105937,6001,POINT (-92.29919 42.17244),-1.610924762423825,0.7360479315997575,2,0.4397047048656148
105951,4844,POINT (-91.57089 41.63363),-1.5982135294815505,0.7266439230570867,55,0.37816698278678335
105957,6039,POINT (-92.38891 42.50139),-1.6124906718287142,0.7417891921741928,78,0.3537095519914448
105970,4705,POINT (-91.56662 41.66936),-1.59813900392249,0.7272675291988243,61,0.08375374257680532
105993,5188,POINT (-96.39705 42.48985),-1.6824459117095998,0.7415877811785125,45,0.39875919545039545
106024,4985,POINT (-96.24857 42.71572),-1.6798544468362386,0.7455299563599922,0,5.430578565566741
106044,6165,POINT (-91.53574 42.68373),-1.5976000462494744,0.7449716255322791,1,0.20458860336885884
106057,5458,POINT (-96.2341 43.2793),-1.679601897693475,0.7553662829583818,0,5.970591106721478
106060,5096,POINT (-91.60625 41.7527),-1.5988306779050556,0.7287220865974364,29,0.12699755858768438
106083,5065,POINT (-96.37635 42.48983),-1.682084628554437,0.7415874321126622,44,0.2216092194920122
106102,5745,POINT (-91.89032 42.45416),-1.6037886347111958,0.7409648731684759,10,0.11055613613812854
106342,6049,POINT (-92.60516 42.32572),-1.616264946336152,0.7387231722772143,2,0.1925986129260733
106358,6241,POINT (-92.67736 42.09217),-1.6175250740560918,0.7346469558091816,0,6.5031517841455395
106390,5225,POINT (-91.60871 41.7528),-1.5988736130046546,0.7287238319266884,29,0.12699755858768438
106432,5608,POINT (-91.40277 42.64445),-1.5952792819430974,0.7442860602020959,1,0.08963191063587934
106562,5170,POINT (-93.16519 42.0095),-1.6260393137460958,0.7332040921165579,2,0.5151069133984788
106566,5774,POINT (-91.48298 42.46295),-1.596679210536122,0.7411182876097262,7,1.4654799117832091
106596,5175,POINT (-91.3308 42.43006),-1.5940231684804371,0.7405442488187451,2,3.0936383595626316
106746,5630,POINT (-96.35142 42.47921),-1.6816495179719149,0.7414020781461005,42,0.5960108997608002
106792,5771,POINT (-92.40753 42.45425),-1.6128156521354355,0.7409664439648027,59,1.297130628573741
106941,5793,POINT (-95.75151 43.4016),-1.6711791132562757,0.7575008206335709,3,0.16493046998899416
107836,2550,POINT (-93.77235 41.03063),-1.6366362548325046,0.716119587667561,9,0.00888804287363086
107852,4754,POINT (-92.47505 42.72574),-1.613994098446382,0.7457048383510421,6,0.04467393559910519
107856,5535,POINT (-93.57463 41.35776),-1.6331853898354616,0.72182908324961,15,0.2532173866332718
107858,5817,POINT (-92.73425 41.74616),-1.6185179918675516,0.7286079420643561,11,0.35511155968586466
107920,5522,POINT (-92.81232 42.89076),-1.6198805704145836,0.7485849806826831,1,0.6388891591836523
107946,5497,POINT (-92.72681 41.69977),-1.6183881393712032,0.7277982838243559,11,0.05205178595778312
107989,5303,POINT (-92.91638 42.00704),-1.621696760034209,0.7331611570169588,15,0.40196823848556223
108005,6037,POINT (-93.9537 41.03787),-1.6398014094309963,0.7162459495054053,0,8.068258041480574
108017,5753,POINT (-91.88359 42.77382),-1.6036711740525365,0.746543992655401,0,6.180916431314578
108035,6266,POINT (-92.92158 42.03811),-1.6217875171553127,0.7337034308155536,15,0.3387065044502635
108053,2676,POINT (-93.55836 41.36856),-1.632901424766162,0.7220175788088254,15,0.001381951701479367
108203,4364,POINT (-92.72581 41.69967),-1.618370686078683,0.7277965384951038,11,0.05205178595778312
108243,4544,POINT (-93.76567 41.03578),-1.6365196668384714,0.7162094721240387,9,0.22180324812765606
108695,5772,POINT (-94.01982 41.33021),-1.6409554211324149,0.7213482450406856,6,0.5088124534564575
115608,3866,POINT (-93.61037 42.01928),-1.6338091705101243,0.733374785317403,43,0.1368286260121439
115627,5353,POINT (-92.95355 41.38102),-1.6223454989171753,0.7222350468336239,7,2.0302711685883583
115646,10089,POINT (-91.98309 41.00646),-1.605407776658271,0.7156977415873539,9,0.17728789314893087
115654,10107,POINT (-93.72999 42.73168),-1.63589693336136,0.7458085109086104,3,0.03400578742666542
115661,10114,POINT (-91.70603 42.03741),-1.6005721674326954,0.7336912135107895,70,0.33475898179524977
115686,5200,POINT (-91.69801 42.09328),-1.6004321920266855,0.7346663289638787,22,2.85575999026558
115688,4508,POINT (-95.1439 43.12976),-1.6605743181882329,0.7527563175949495,11,0.017993659473648473
115701,2681,POINT (-91.97969 41.00646),-1.6053484354637033,0.7156977415873539,9,0.0
115715,4727,POINT (-93.58136 41.70212),-1.6333028504941207,0.7278392990617777,52,0.09654343012098317
115770,4780,POINT (-93.80201 43.10189),-1.6371539194886462,0.7522698943324186,1,0.22421791007637057
115777,5812,POINT (-95.10926 43.42261),-1.6599697361353423,0.7578675143094149,15,0.143795827655345
115781,5779,POINT (-92.22748 40.92113),-1.6096731868172198,0.7142084521366272,0,6.420038823629245
115798,3542,POINT (-92.92138 43.37848),-1.6217840264968084,0.7570973005105099,2,0.025613415524330184
115804,5783,POINT (-91.36181 40.62439),-1.5945643950814807,0.7090293621142592,9,0.5969234167259365
115834,4555,POINT (-91.56018 40.63902),-1.5980266047186618,0.709284703783826,0,7.8068795630385255
